Catchment,monitor_name,DAY,Class,Updated_Class,max_depth,min_depth,ave_depth,std_dev_depth,zero_depth,max_velocity,min_velocity,ave_velocity,std_dev_velocity,zero_velocity,m_type
GBILSC,FM048,05/02/2018,W,W,205,104,158.8208333,27.95863942,0,0.65,0.3,0.514763889,0.061061084,0,FM
GBILSC,FM048,16/03/2018,R,R,315,116,167.4458333,28.22411519,0,0,0,0,0,720,FM
GBILSC,FM048,15/03/2018,R,R,252,114,176.1819444,31.43563451,0,0,0,0,0,720,FM
GBILSC,FM048,28/03/2018,W,W,329,98,183.8236111,58.48562462,0,0.67,0.07,0.450444444,0.117062195,0,FM
GBILSC,FM048,08/04/2018,R,R,247,123,182.3638889,34.93488202,0,0,0,0,0,720,FM
GBILSC,FM048,23/02/2018,W,W,199,99,149.4597222,27.17103997,0,0.52,0,0.278291667,0.148944356,27,FM
GBILSC,FM048,18/02/2018,W,W,202,89,147.4861111,35.32487532,0,0.38,0,0.135444444,0.099203068,32,FM
GBILSC,FM048,20/02/2018,W,W,198,92,148.8194444,29.67572841,0,0.27,0,0.103541667,0.05476805,34,FM
GBILSC,FM048,13/02/2018,W,W,236,93,159.0430556,32.14829307,0,0.51,0.01,0.195347222,0.13272952,0,FM
GBILSC,FM048,18/03/2018,R,R,215,116,166.6875,29.69367689,0,0,0,0,0,720,FM
GBILSC,FM048,10/02/2018,W,W,239,107,164.0819444,33.41054453,0,0.67,0.02,0.560666667,0.055419503,0,FM
GBILSC,FM048,06/03/2018,W,W,248,150,188.6652778,18.99199494,0,0.5,0,0.167680556,0.140346415,175,FM
GBILSC,FM048,27/03/2018,W,W,272,94,165.4805556,36.57749842,0,0.65,0.33,0.52425,0.062375272,0,FM
GBILSC,FM048,11/04/2018,R,R,317,157,206.8527778,30.79630224,0,0,0,0,0,720,FM
GBILSC,FM048,11/03/2018,R,R,428,125,190.9763889,57.31195409,0,0.01,0,1.39E-05,0.000372678,719,FM
GBILSC,FM048,21/02/2018,W,W,195,79,146.0569444,28.14997252,0,0.26,0,0.08375,0.064806066,93,FM
GBILSC,FM048,20/03/2018,R,R,203,104,154.2611111,27.80377575,0,0,0,0,0,720,FM
GBILSC,FM048,28/01/2018,R,R,214,97,155.3277778,35.06260335,0,0.01,0,5.56E-05,0.000743799,716,FM
GBILSC,FM048,19/03/2018,R,R,211,103,161.0166667,29.44563837,0,0,0,0,0,720,FM
GBILSC,FM048,22/03/2018,Wv,W,220,0,152.8763889,36.05759569,7,0.76,0,0.402888889,0.329966473,288,FM
GBILSC,FM048,31/03/2018,W,W,333,189,256.0263889,28.06996273,0,0.37,0,0.098583333,0.103435796,296,FM
GBILSC,FM048,14/03/2018,R,R,225,125,172.1444444,25.27112999,0,0,0,0,0,720,FM
GBILSC,FM048,09/03/2018,R,R,244,95,167.5902778,44.38089234,0,0.02,0,0.001194444,0.003287938,635,FM
GBILSC,FM048,12/03/2018,R,R,291,159,213.3527778,31.62472041,0,0,0,0,0,720,FM
GBILSC,FM048,09/02/2018,W,W,323,124,179.6861111,35.34682248,0,0.78,0.45,0.598277778,0.04468814,0,FM
GBILSC,FM048,26/03/2018,W,W,193,89,147.5972222,30.42730443,0,0.71,0.39,0.591472222,0.076196432,0,FM
GBILSC,FM048,02/04/2018,W,W,369,231,301.5875,32.78972683,0,0.35,0,0.024263889,0.050546524,390,FM
GBILSC,FM048,01/04/2018,R,R,268,156,197.6111111,25.5376433,0,0.14,0,0.017569444,0.026408751,419,FM
GBILSC,FM048,01/03/2018,W,W,189,99,149.9819444,24.74618767,0,0.85,0,0.670902778,0.117897159,18,FM
GBILSC,FM048,02/02/2018,W,W,210,110,160.5902778,26.72083392,0,0.7,0.44,0.585805556,0.043053364,0,FM
GBILSC,FM048,03/03/2018,W,W,211,90,156.5305556,39.4530641,0,0.76,0.49,0.636888889,0.047209048,0,FM
GBILSC,FM048,27/01/2018,R,R,237,125,169.4722222,30.11534258,0,0.05,0,0.000527778,0.003458364,698,FM
GBILSC,FM048,04/02/2018,W,W,215,104,161.9805556,33.30688694,0,0.68,0.36,0.525138889,0.066554234,0,FM
GBILSC,FM048,25/03/2018,W,W,203,96,152.1125,32.58458315,0,0.72,0.45,0.587222222,0.048579895,0,FM
GBILSC,FM048,23/01/2018,R,R,249,129,175.2625,27.3125776,0,0.03,0,0.002166667,0.005682856,614,FM
GBILSC,FM048,05/04/2018,W,W,234,152,191.9666667,21.18732925,0,0,0,0,0,720,FM
GBILSC,FM048,24/02/2018,W,W,205,82,143.0055556,32.79230332,0,0.47,0.02,0.244902778,0.097317235,0,FM
GBILSC,FM048,29/03/2018,W,W,310,113,183.0333333,46.23862037,0,0.56,0.15,0.361916667,0.094152799,0,FM
GBILSC,FM048,23/03/2018,W,W,209,106,155.4666667,26.65963282,0,0.75,0.41,0.642666667,0.045600307,0,FM
GBILSC,FM048,21/01/2018,E,E,611,94,219.3180556,109.6485228,0,0.48,0,0.1805,0.138815874,87,FM
GBILSC,FM048,12/04/2018,R,R,186,153,165.3112583,7.153726703,0,0,0,0,0,151,FM
GBILSC,FM048,30/01/2018,Wv,W,219,0,158.3111111,36.49722894,3,0.8,0,0.289888889,0.342061555,418,FM
GBILSC,FM048,02/03/2018,W,W,193,91,149.1652778,29.15970441,0,0.8,0.47,0.654472222,0.069660407,0,FM
GBILSC,FM048,30/03/2018,W,W,437,131,230.8194444,81.46180558,0,0.57,0.1,0.371444444,0.076661002,0,FM
GBILSC,FM048,07/04/2018,R,R,228,132,179.6069444,26.14046164,0,0,0,0,0,720,FM
GBILSC,FM048,13/03/2018,R,R,244,151,187.8388889,19.63644929,0,0,0,0,0,720,FM
GBILSC,FM048,12/02/2018,W,W,199,103,154.3111111,28.61271567,0,0.55,0.2,0.390347222,0.060934005,0,FM
GBILSC,FM048,22/02/2018,W,W,201,88,149.4777778,32.06394958,0,0.59,0,0.255569444,0.217427003,277,FM
GBILSC,FM048,28/02/2018,R,R,186,77,138.275,28.72355287,0,0,0,0,0,720,FM
GBILSC,FM048,24/03/2018,W,W,228,102,156.2152778,34.894748,0,0.72,0.43,0.616791667,0.046551283,0,FM
GBILSC,FM048,06/04/2018,R,R,222,140,185.7041667,24.05516341,0,0,0,0,0,720,FM
GBILSC,FM048,08/03/2018,R,R,211,113,160.3319444,23.83425806,0,0,0,0,0,720,FM
GBILSC,FM048,27/02/2018,R,R,182,78,135.6430556,29.1960727,0,0,0,0,0,720,FM
GBILSC,FM048,04/03/2018,W,W,522,124,207.3041667,71.89602278,0,0.82,0.46,0.611263889,0.050327852,0,FM
GBILSC,FM048,05/03/2018,W,W,315,143,198.9569444,37.92961906,0,0.69,0,0.274,0.203713371,21,FM
GBILSC,FM048,25/02/2018,W,W,197,76,139.5138889,35.9485775,0,0.25,0,0.026111111,0.039557903,300,FM
GBILSC,FM048,16/02/2018,W,W,195,105,156.7208333,27.45462529,0,0.49,0.04,0.311847222,0.097887586,0,FM
GBILSC,FM048,04/04/2018,W,W,271,165,209.0125,24.22974435,0,0,0,0,0,720,FM
GBILSC,FM048,14/02/2018,W,W,251,98,167.7069444,38.16538866,0,0.49,0,0.160388889,0.134119967,40,FM
GBILSC,FM048,09/04/2018,R,R,278,124,193.2458333,42.63072813,0,0,0,0,0,720,FM
GBILSC,FM048,11/02/2018,W,W,216,110,164.3958333,29.85929422,0,0.67,0.4,0.548805556,0.046728476,0,FM
GBILSC,FM048,06/02/2018,W,W,216,109,161.2291667,28.4418052,0,0.65,0.3,0.461305556,0.080176897,0,FM
GBILSC,FM049,20/01/2018,L,L,50,13,21.8,5.580016002,0,0.23,0,0.023277778,0.04579182,458,FM
GBILSC,FM049,03/02/2018,R,R,48,18,29.41944444,6.610074472,0,0.13,0,0.003402778,0.014934404,669,FM
GBILSC,FM049,15/02/2018,L,L,43,16,25.83472222,3.933263153,0,0.21,0,0.034652778,0.045472534,279,FM
GBILSC,FM049,19/01/2018,L,L,53,14,23.52361111,7.352783112,0,0.26,0,0.017902778,0.037068016,488,FM
GBILSC,FM049,07/02/2018,R,R,71,25,36.75972222,8.485890437,0,0,0,0,0,720,FM
GBILSC,FM049,29/01/2018,L,L,53,19,26.80555556,5.333492696,0,0.24,0,0.038694444,0.054537795,361,FM
GBILSC,FM049,01/02/2018,R,R,55,24,33.04722222,4.019838572,0,0.18,0,0.014555556,0.03197395,491,FM
GBILSC,FM049,31/01/2018,R,R,56,27,33.52222222,4.351976586,0,0.21,0,0.009958333,0.030719213,627,FM
GBILSC,FM049,22/01/2018,L,L,53,8,26.5625,9.266956229,0,0.27,0,0.047347222,0.063487355,231,FM
GBILSC,FM049,17/02/2018,L,L,49,15,24.96805556,5.0477918,0,0.18,0,0.007666667,0.024102239,596,FM
GBILSC,FM049,26/01/2018,L,L,60,18,29.31666667,6.524139406,0,0.23,0,0.020277778,0.038927636,485,FM
GBILSC,FM049,24/01/2018,L,L,57,22,34.56666667,5.802354325,0,0.68,0,0.016791667,0.060082104,616,FM
GBILSC,FM049,08/02/2018,R,R,59,26,36.19583333,7.504415714,0,0,0,0,0,720,FM
GBILSC,FM049,19/02/2018,L,L,53,23,30.34861111,5.119096024,0,0.19,0,0.005569444,0.021180939,632,FM
GBILSC,FM049,25/01/2018,L,L,55,19,31.44722222,6.439403479,0,0.26,0,0.04025,0.061095186,352,FM
GBILSC,FM049,05/02/2018,R,R,60,18,26.3625,5.868563559,0,0.24,0,0.035083333,0.05061781,345,FM
GBILSC,FM049,18/02/2018,L,L,42,15,23.25138889,6.447983654,0,0.17,0,0.005305556,0.020962009,645,FM
GBILSC,FM049,20/02/2018,L,L,61,20,27.78611111,6.10900759,0,0.16,0,0.005736111,0.020221646,617,FM
GBILSC,FM049,13/02/2018,L,L,53,24,33.86666667,5.343447757,0,0.19,0,0.045194444,0.053422149,337,FM
GBILSC,FM049,10/02/2018,R,R,54,19,32.68333333,9.922915696,0,0.19,0,0.002152778,0.012545505,675,FM
GBILSC,FM049,21/02/2018,L,L,58,18,30.74444444,9.06022024,0,0.14,0,0.004569444,0.016706021,633,FM
GBILSC,FM049,28/01/2018,R,R,48,17,25.60277778,5.805181423,0,0,0,0,0,720,FM
GBILSC,FM049,09/02/2018,R,R,48,19,30.91666667,6.118327878,0,0,0,0,0,720,FM
GBILSC,FM049,02/02/2018,R,R,53,15,31.81388889,7.593008012,0,0.2,0,0.029722222,0.045417924,375,FM
GBILSC,FM049,27/01/2018,R,R,47,23,30.99444444,3.327296341,0,0.01,0,1.39E-05,0.000372678,719,FM
GBILSC,FM049,04/02/2018,R,R,38,15,21.725,4.225156464,0,0.17,0,0.008652778,0.024596697,573,FM
GBILSC,FM049,23/01/2018,L,L,71,21,40.46944444,8.78544502,0,0.23,0,0.030194444,0.058165903,535,FM
GBILSC,FM049,21/01/2018,L,L,54,9,21.07361111,8.000269346,0,0.31,0,0.04925,0.075620705,373,FM
GBILSC,FM049,30/01/2018,L,L,44,20,29.25694444,3.117866607,0,0.22,0,0.018416667,0.037438777,449,FM
GBILSC,FM049,12/02/2018,R,R,53,25,36.52916667,5.387280582,0,0.23,0,0.017166667,0.040737635,536,FM
GBILSC,FM049,16/02/2018,L,L,42,18,24.48333333,3.987079271,0,0.16,0,0.007305556,0.022861157,601,FM
GBILSC,FM049,14/02/2018,L,L,48,17,26.84305556,4.477926899,0,0.27,0,0.056625,0.05347323,129,FM
GBILSC,FM049,11/02/2018,R,R,44,29,34.01805556,1.920088256,0,0.14,0,0.007694444,0.016601891,475,FM
GBILSC,FM049,06/02/2018,R,R,70,22,36.21527778,8.961176652,0,0.31,0,0.003875,0.019933434,660,FM
GBILSC,FM049A,21/03/2018,H,H,34,14,27.26666667,0.755876376,0,0,0,0,0,720,FM
GBILSC,FM049A,07/03/2018,H,H,27,21,23.89305556,1.673970436,0,0,0,0,0,720,FM
GBILSC,FM049A,10/03/2018,H,H,33,26,29.29583333,1.760321242,0,0,0,0,0,720,FM
GBILSC,FM049A,17/03/2018,H,H,26,22,23.82777778,1.130340481,0,0,0,0,0,720,FM
GBILSC,FM049A,10/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,26/02/2018,H,H,24,22,22.26944444,0.50824602,0,0,0,0,0,720,FM
GBILSC,FM049A,03/04/2018,D,D,1,0,0.2375,0.425846943,549,0,0,0,0,720,FM
GBILSC,FM049A,08/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,16/03/2018,H,H,28,22,24.49583333,1.95284732,0,0,0,0,0,720,FM
GBILSC,FM049A,28/03/2018,D,D,39,0,34.975,8.974972929,10,0,0,0,0,720,FM
GBILSC,FM049A,15/03/2018,H,H,34,27,29.875,1.940975337,0,0,0,0,0,720,FM
GBILSC,FM049A,23/02/2018,H,H,26,21,21.95694444,0.823562327,0,0,0,0,0,720,FM
GBILSC,FM049A,18/03/2018,H,H,26,22,22.96944444,1.33077815,0,0,0,0,0,720,FM
GBILSC,FM049A,06/03/2018,H,H,31,25,26.84166667,1.343583111,0,0,0,0,0,720,FM
GBILSC,FM049A,27/03/2018,D,D,43,36,39.55138889,1.581402087,0,0,0,0,0,720,FM
GBILSC,FM049A,11/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,11/03/2018,H,H,34,28,30.81944444,0.77021011,0,0,0,0,0,720,FM
GBILSC,FM049A,22/03/2018,D,D,29,27,28.00555556,0.341757256,0,0,0,0,0,720,FM
GBILSC,FM049A,20/03/2018,H,H,27,19,23.81666667,2.945919599,0,0,0,0,0,720,FM
GBILSC,FM049A,31/03/2018,D,D,5,0,2.058333333,1.692472905,196,0,0,0,0,720,FM
GBILSC,FM049A,19/03/2018,H,H,24,20,21.775,0.946077474,0,0,0,0,0,720,FM
GBILSC,FM049A,14/03/2018,H,H,32,24,28.85555556,2.342976299,0,0,0,0,0,720,FM
GBILSC,FM049A,09/03/2018,H,H,32,20,26.23333333,3.937410175,0,0,0,0,0,720,FM
GBILSC,FM049A,12/03/2018,H,H,32,22,27.67361111,3.157942194,0,0,0,0,0,720,FM
GBILSC,FM049A,26/03/2018,D,D,41,27,33.65,4.619273886,0,0,0,0,0,720,FM
GBILSC,FM049A,02/04/2018,D,D,2,0,0.575,0.497490224,307,0,0,0,0,720,FM
GBILSC,FM049A,01/03/2018,H,H,27,25,25.975,0.348950343,0,0,0,0,0,720,FM
GBILSC,FM049A,03/03/2018,H,H,44,8,27.66527778,3.267476164,0,0,0,0,0,720,FM
GBILSC,FM049A,25/03/2018,D,D,28,26,27.15416667,0.51119253,0,0,0,0,0,720,FM
GBILSC,FM049A,05/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,24/02/2018,H,H,22,20,21.03611111,0.777876564,0,0,0,0,0,720,FM
GBILSC,FM049A,29/03/2018,D,D,6,2,3.619444444,0.783813808,0,0,0,0,0,720,FM
GBILSC,FM049A,23/03/2018,D,D,68,0,28.66111111,3.467976109,4,0,0,0,0,720,FM
GBILSC,FM049A,12/04/2018,D,D,0,0,0,0,151,0,0,0,0,151,FM
GBILSC,FM049A,07/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,02/03/2018,H,H,28,25,26.64722222,0.608692761,0,0,0,0,0,720,FM
GBILSC,FM049A,30/03/2018,D,D,6,3,4.444444444,0.953565724,0,0,0,0,0,720,FM
GBILSC,FM049A,28/02/2018,H,H,27,24,25.26944444,0.474272414,0,0,0,0,0,720,FM
GBILSC,FM049A,06/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,08/03/2018,H,H,33,20,25.07638889,4.285824,0,0,0,0,0,720,FM
GBILSC,FM049A,27/02/2018,H,H,26,23,24.97638889,0.416286335,0,0,0,0,0,720,FM
GBILSC,FM049A,04/03/2018,P,P,38,0,27.98194444,3.364869079,2,0,0,0,0,720,FM
GBILSC,FM049A,05/03/2018,P,P,33,23,26.55833333,2.390741879,0,0,0,0,0,720,FM
GBILSC,FM049A,25/02/2018,H,H,22,20,21.10277778,0.803672416,0,0,0,0,0,720,FM
GBILSC,FM049A,04/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,13/03/2018,H,H,24,20,22.49166667,0.893454797,0,0,0,0,0,720,FM
GBILSC,FM049A,09/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,01/04/2018,D,D,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM049A,24/03/2018,D,D,42,0,28.09861111,2.001389855,2,0,0,0,0,720,FM
GBILSC,FM050,20/01/2018,L,L,94,11,45.68611111,21.75764413,0,0.42,0,0.159930556,0.144305427,208,FM
GBILSC,FM050,03/02/2018,L,L,87,40,61.83194444,10.76507678,0,0.45,0,0.041166667,0.080205057,434,FM
GBILSC,FM050,21/03/2018,Q,Q,90,42,59.7125,9.142625679,0,0.17,0,0.002694444,0.013067322,656,FM
GBILSC,FM050,15/02/2018,Rv,R,81,0,43.7375,20.28988071,76,0.25,0,0.030736111,0.060694977,488,FM
GBILSC,FM050,19/01/2018,L,L,63,12,34.11944444,12.0483338,0,0.36,0,0.140805556,0.093308324,90,FM
GBILSC,FM050,07/02/2018,L,L,78,38,56.05416667,9.616346154,0,0.32,0,0.077888889,0.074142207,183,FM
GBILSC,FM050,07/03/2018,Q,Q,89,35,62.00555556,13.25412145,0,0.18,0,0.005513889,0.021803582,630,FM
GBILSC,FM050,10/03/2018,Q,Q,135,43,61.94166667,10.21490566,0,0.43,0,0.032402778,0.067034784,440,FM
GBILSC,FM050,29/01/2018,L,L,100,40,60.16666667,11.42429882,0,0.3,0,0.063222222,0.072915868,203,FM
GBILSC,FM050,01/02/2018,L,L,78,39,55.56805556,9.344783918,0,0.33,0,0.087263889,0.081251596,222,FM
GBILSC,FM050,31/01/2018,L,L,155,40,60.10277778,12.73602725,0,0.47,0,0.070138889,0.08526149,255,FM
GBILSC,FM050,22/01/2018,L,L,75,20,45.52916667,13.20510014,0,0.36,0,0.031138889,0.073240759,478,FM
GBILSC,FM050,17/03/2018,Q,Q,101,32,55.80972222,12.45882967,0,0.19,0,0.003125,0.012911852,640,FM
GBILSC,FM050,10/04/2018,Q,Q,67,29,46.44861111,7.958524144,0,0.4,0,0.102,0.084393607,44,FM
GBILSC,FM050,26/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,03/04/2018,R,R,89,39,60.28333333,11.16099158,0,0.01,0,8.33E-05,0.000909691,714,FM
GBILSC,FM050,17/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,26/01/2018,L,L,97,43,67.19166667,12.15852351,0,0.24,0,0.067875,0.062809166,212,FM
GBILSC,FM050,24/01/2018,L,L,310,24,55.84166667,26.57154904,0,0.73,0,0.110902778,0.104315193,177,FM
GBILSC,FM050,08/02/2018,L,L,81,43,57.48194444,7.604603437,0,0.25,0,0.052027778,0.062197132,271,FM
GBILSC,FM050,19/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,25/01/2018,L,L,89,36,63.10833333,13.66668335,0,0.22,0,0.056166667,0.060009503,227,FM
GBILSC,FM050,05/02/2018,R,R,98,41,62.79861111,12.05330065,0,0.17,0,0.005069444,0.018489426,623,FM
GBILSC,FM050,16/03/2018,Q,Q,159,35,63.4375,16.10290221,0,0.23,0,0.001263889,0.01295922,704,FM
GBILSC,FM050,15/03/2018,Q,Q,86,41,60.95694444,9.287680482,0,0.15,0,0.001777778,0.010931856,682,FM
GBILSC,FM050,28/03/2018,R,R,118,0,52.34722222,18.49576858,2,0.49,0,0.116347222,0.12443303,253,FM
GBILSC,FM050,08/04/2018,Q,Q,95,26,52.29027778,13.71528147,0,0.16,0,0.009625,0.023367379,516,FM
GBILSC,FM050,23/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,18/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,20/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,13/02/2018,R,R,91,44,62.22638889,8.93899107,0,0.27,0,0.011041667,0.032475919,548,FM
GBILSC,FM050,18/03/2018,Q,Q,90,30,59.70138889,14.64445566,0,0.03,0,6.94E-05,0.001234939,717,FM
GBILSC,FM050,10/02/2018,L,L,89,40,54.82083333,9.256797487,0,0.46,0,0.133277778,0.100899049,184,FM
GBILSC,FM050,06/03/2018,Q,Q,82,27,52.21388889,13.507998,0,0.32,0,0.034,0.070403961,448,FM
GBILSC,FM050,27/03/2018,R,R,108,36,55.44722222,10.8221168,0,0.35,0,0.029138889,0.05072309,416,FM
GBILSC,FM050,11/04/2018,Q,Q,81,27,47.14027778,11.19301093,0,0.43,0,0.144319444,0.110069308,148,FM
GBILSC,FM050,11/03/2018,Q,Q,137,41,65.82916667,16.30967645,0,0.3,0,0.003861111,0.017864663,639,FM
GBILSC,FM050,21/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,20/03/2018,Q,Q,92,38,63.20138889,11.74353896,0,0.04,0,0.000263889,0.002487762,708,FM
GBILSC,FM050,28/01/2018,L,L,91,39,65.225,14.33328455,0,0.24,0,0.104875,0.079110042,223,FM
GBILSC,FM050,19/03/2018,Q,Q,102,34,63.57361111,14.02918172,0,0.16,0,0.001833333,0.011733006,687,FM
GBILSC,FM050,22/03/2018,Q,Q,77,32,53.51666667,11.30730191,0,0.13,0,0.004013889,0.013503199,634,FM
GBILSC,FM050,31/03/2018,R,R,139,28,55.66388889,15.19226164,0,0,0,0,0,720,FM
GBILSC,FM050,14/03/2018,R,R,93,35,64.70277778,14.44554276,0,0.04,0,0.000111111,0.001664115,715,FM
GBILSC,FM050,09/03/2018,Q,Q,97,42,64.94166667,12.79166268,0,0.33,0,0.016791667,0.053099858,618,FM
GBILSC,FM050,12/03/2018,Q,Q,91,38,57.20694444,11.40920286,0,0.39,0,0.029930556,0.074317446,455,FM
GBILSC,FM050,09/02/2018,L,L,99,36,60.21111111,11.85071203,0,0.48,0,0.121444444,0.10886887,73,FM
GBILSC,FM050,26/03/2018,R,R,103,47,77.8875,14.79342633,0,0.18,0,0.009833333,0.029736441,594,FM
GBILSC,FM050,02/04/2018,Q,Q,94,38,61.62083333,9.411729395,0,0.37,0,0.020416667,0.058474761,595,FM
GBILSC,FM050,01/04/2018,R,R,84,33,57.56527778,11.83244943,0,0.28,0,0.00875,0.033957246,640,FM
GBILSC,FM050,01/03/2018,R,R,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,02/02/2018,L,L,85,37,57.94722222,10.77239521,0,0.32,0,0.086486111,0.076166952,134,FM
GBILSC,FM050,03/03/2018,Q,Q,78,28,50.68611111,12.91542302,0,0.08,0,0.001944444,0.006904653,642,FM
GBILSC,FM050,27/01/2018,L,L,105,39,70.26388889,15.13866648,0,0.34,0,0.086916667,0.083208896,267,FM
GBILSC,FM050,04/02/2018,R,R,82,38,59.66111111,12.55603912,0,0.14,0,0.003236111,0.013506289,636,FM
GBILSC,FM050,25/03/2018,R,R,110,19,64.94166667,29.01482883,0,0.4,0,0.031,0.052438188,382,FM
GBILSC,FM050,23/01/2018,L,L,99,27,49.61527778,12.81560853,0,0.33,0,0.061569444,0.082547466,314,FM
GBILSC,FM050,05/04/2018,R,R,80,38,56.89444444,9.672378534,0,0.07,0,0.01125,0.010566368,195,FM
GBILSC,FM050,24/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,29/03/2018,R,R,124,18,51.23888889,18.87647096,0,0.14,0,0.0005,0.005682856,702,FM
GBILSC,FM050,23/03/2018,R,R,84,0,46.02083333,12.9250911,4,0.11,0,0.000638889,0.006117317,705,FM
GBILSC,FM050,21/01/2018,L,L,127,25,56.12777778,27.09629058,0,0.5,0,0.137694444,0.168491519,369,FM
GBILSC,FM050,12/04/2018,W,W,42,24,29.56493506,3.571721404,0,0.19,0,0.023311688,0.04434056,98,FM
GBILSC,FM050,30/01/2018,R,R,92,40,59.74722222,11.02986176,0,0.2,0,0.009652778,0.027627897,591,FM
GBILSC,FM050,02/03/2018,R,R,69,29,48.0625,9.56975616,0,0.03,0,0.000319444,0.00274724,709,FM
GBILSC,FM050,30/03/2018,R,R,119,30,65.03055556,21.53262969,0,0.06,0,0.000305556,0.003279467,709,FM
GBILSC,FM050,07/04/2018,R,R,82,27,52.84861111,14.08510288,0,0.01,0,1.39E-05,0.000372678,719,FM
GBILSC,FM050,13/03/2018,Q,Q,79,35,56.18333333,11.48124188,0,0.31,0,0.039611111,0.069860691,417,FM
GBILSC,FM050,12/02/2018,R,R,82,27,51.31944444,13.16560444,0,0.16,0,0.002,0.011170695,673,FM
GBILSC,FM050,22/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,28/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,24/03/2018,R,R,81,32,50.67222222,11.05207326,0,0.42,0,0.100638889,0.09570401,244,FM
GBILSC,FM050,06/04/2018,R,R,75,30,54.725,10.66218866,0,0.02,0,0.0005,0.002243829,685,FM
GBILSC,FM050,08/03/2018,R,R,101,42,64.20138889,13.07578204,0,0.08,0,0.000527778,0.004919299,704,FM
GBILSC,FM050,27/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,04/03/2018,Q,Q,187,33,55.62777778,17.92924761,0,0.53,0,0.045041667,0.112273253,579,FM
GBILSC,FM050,05/03/2018,Q,Q,110,22,50.23472222,16.10696737,0,0.48,0,0.055458333,0.085806724,413,FM
GBILSC,FM050,25/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,16/02/2018,X,X,0,0,0,0,720,0,0,0,0,720,FM
GBILSC,FM050,04/04/2018,R,R,82,40,58.35138889,9.737021861,0,0.02,0,0.000611111,0.002510371,678,FM
GBILSC,FM050,14/02/2018,L,L,80,35,53.1625,10.12893152,0,0.34,0,0.147847222,0.099250061,187,FM
GBILSC,FM050,09/04/2018,Q,Q,74,18,46.525,13.9802936,0,0.4,0,0.121513889,0.134655848,307,FM
GBILSC,FM050,11/02/2018,L,L,71,27,47.19027778,11.90370099,0,0.49,0,0.114236111,0.104895337,210,FM
GBILSC,FM050,06/02/2018,L,L,94,44,61.94444444,9.246416272,0,0.25,0,0.046652778,0.063682029,333,FM
GBILSC,FM051,20/01/2018,L,L,86,17,27.38055556,8.08660767,0,0.73,0,0.170916667,0.183436501,284,FM
GBILSC,FM051,03/02/2018,L,L,80,26,37.08333333,6.019786568,0,0.73,0,0.195416667,0.136353642,74,FM
GBILSC,FM051,21/03/2018,R,R,42,0,16.00972222,9.828355273,104,0.09,0,0.000277778,0.003681409,710,FM
GBILSC,FM051,15/02/2018,L,L,59,29,42.82777778,8.128885671,0,0.72,0,0.119291667,0.11491267,217,FM
GBILSC,FM051,19/01/2018,R,R,39,17,23.75555556,3.477921177,0,0,0,0,0,720,FM
GBILSC,FM051,07/02/2018,L,L,89,39,60.76944444,7.21724559,0,0.71,0,0.173944444,0.129928823,88,FM
GBILSC,FM051,07/03/2018,L,L,35,0,14.35694444,8.112668477,10,0.51,0,0.138472222,0.118942486,214,FM
GBILSC,FM051,10/03/2018,L,L,39,2,17.2625,8.10770573,0,1.02,0,0.200833333,0.10623471,29,FM
GBILSC,FM051,29/01/2018,L,L,54,26,34.10138889,4.804320988,0,0.53,0,0.078666667,0.103299664,279,FM
GBILSC,FM051,01/02/2018,Rv,R,98,0,48.10972222,22.27369055,2,0.97,0,0.103694444,0.148059177,405,FM
GBILSC,FM051,31/01/2018,R,R,67,27,36.30972222,4.686846024,0,1.18,0,0.057333333,0.153897352,456,FM
